標題,內文,連結
【台語世界／錄音】囡仔時ê記持,"Tó-tńg lai khòaⁿ chit-má ê gín-á. Siōng liû-hêng tio̍h-sī sńg chhiú-ki-á ê tiān-tōng.  Kui-kang kò͘ chhiú-ki-á, ba̍k-chiu it-tī teh khòaⁿ sió-sió ê chhiú-ki-á ōe-bīn. M̄-nā ba̍k-chiu kīn-sī, tiāⁿ-tiāⁿ lâng chē siuⁿ-kú kap lâng mā bô hō͘-tōng koh khai-káng, tì-sú sin-khu kap sim-lí lóng ū mo͘-pēⁿ. Chêng-chi̍t-chām á, ûi-tio̍h ho͘ tha̍k sió-ha̍k ê hāu-siⁿ m̄-thang koh sńg chhiú-ki-á ê tiān-tōng, kā i chhōa chhut-khì gōa-kháu sńg. Góa mā chin siong-náu-kin. Ū chi̍t-kang hiông-hiông siūⁿ--tio̍h, ē-tàng kā góa gín-á sî teh sńg ê mi̍h-kiâⁿ kà hō͘ i sńg--bô? Kiat-kó, hāu-seⁿ m̄-nā bô kóng mài, koh sńg kah bô-ài hioh-khùn. Chit-má koh ê chú-tōng chhōe góa pôe i sńg. Chóng-sī gín-á thian-siⁿ tio̍h-sī ài oa̍h-tāng ê.",https://www.peoplemedia.tw/news/7eed7bbb-3197-438d-a37d-feeb9497c471
【台語世界／錄音】囡仔時ê記持,"In-ūi góa gín-á sî ū chin-chē khoài-lo̍k ê kì-tî, bô-hoân bô-ló. Só͘-í ka-kī ê hāu-siⁿ mā siūⁿ beh hō͘ i ū khoài-lo̍k ê tông-liân kì-tî. ē-tang hō͘-i tōa-hàn liáu-āu ū kám-kak sè-hàn ê sî m̄-nā kan-na sńg chhiú-ki-á ê tiān-tōng, iáu-koh ū kap pêng-iú chò-hóe sńg mī-kiâⁿ khoài-lo̍k ê kì-tî. Che chiah-sī chiàⁿ-káng khoài-lo̍k ê gín-á sî kì-tî.",https://www.peoplemedia.tw/news/7eed7bbb-3197-438d-a37d-feeb9497c471
【台語世界／錄音】囡仔時ê記持,讀hōo你聽：,https://www.peoplemedia.tw/news/7eed7bbb-3197-438d-a37d-feeb9497c471
【台語世界／錄音】阿添伯 A-thiam peh,台南水仙宮邊--a 巷á 底tòa一个人叫做阿添a。Ta̍k日透早擔一擔菜去水仙宮邊賣。半晡菜賣了轉來厝--裡，êng-êng 無代誌，門口pok薰e 弦á。雖罔趁無啥錢，也是ta̍k日度三頓悠仙無煩無惱。,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,巷á口大街頂tòa 一个生理人名做本a。開一間布店生理ka-ia̍h，趁真chē錢。總--是ùi早到暗舞無停， 有時連lim一嘴茶ê時間to無！50 thóng 歲tō tio̍h koân血壓。醫生講siuⁿ le̍k ê 關係。In某勸伊生理做khah小leh，總--是錢趁慣勢a，khah講mā是放bē落手。,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,一日下晡ùi 巷á口過，聽tio̍h 弦á 聲，雄雄規个人輕鬆起--來！Hò͘ⁿ-hiân oat入去巷 á內阿添伯坐椅條，lim茶pok薰teh e弦á。Óa去kā招呼，問伊ná-ē 有時間ta̍k日lim茶e- hiân á？應講：「Ná 無？錢趁了，時間chē-chē攏咱ê。」「錢thài趁ē了？」「Ē--lah. 一擔菜賣了，錢tō趁了—a。」到chia伊chiah瞭解，beh有êng時間，秘訣是在tī “錢趁了”！想beh kā伊試，講：「按呢lah：我看你一日賣一擔菜，總趁無幾个錢。Iáu是菜市場內買一个擔位，賣魚賣肉趁khah有。恁某mā m̄免koh去kā人洗衫拚厝內。」「講khah簡單，beh 去tó位jiok hit个本錢？」本a講：「咱知己好厝邊，我借你這个本錢免利息。」,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,Chiâⁿ-si̍t菜市á內bāu一个擔位賣魚兼賣肉，生理ka-ia̍h，錢lú趁lú chē，也無時間通lim 一嘴茶！阿本ùi 巷á口過，soah 也m̄ bat koh 聽tio̍h 好聽ê 弦á聲，嘴內念：「錢無影趁ē了lah！」,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,台灣字（白話字）版,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,"Tâi-lâm Chúi-siān-keng piⁿ--a hāng-á-té tòa chi̍t-ê lâng kiò-chò A-thiam--a. Ta̍k-ji̍t thàu-chá taⁿ chi̍t-tàⁿ chhài khì Chúi-sian-keng piⁿ bē. Pòaⁿ-po͘ chhài bē-liáu tńg-lâi chhù--nih, êng-êng bô tāi-chì. Mn̂g-kháu pok-hun e hiân-á. Sui-bóng thàn bô siáⁿ chîⁿ, iā sī ta̍k-ji̍t tō͘  saⁿ-tǹg iu-sian bô-hoân-bô-ló.",https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,"Hāng-á kháu tōa-ke téng tòa chi̍t-ê seng-lí-lâng miâ-chò Pún--a. Khui chi̍t-keng pò͘-tiàm seng-lí ka-ia̍h, thàn chin-chē chîⁿ. Chóng--sī ùi chá kàu àm bú bô-thêng. Ū-sî liân lim chi̍t-chhùi tê ê sî-kan to bô! 50 thóng tō tio̍h koân-hoeh-ap. I-seng kóng siuⁿ le̍k ê koan-hē. In bó͘ khǹg i seng-lí chò khah sió leh. Chóng--sī chîⁿ thàn koàn-sì--a, khah kóng mā-sī pàng bē lo̍h-chhiú!",https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,"Chi̍t-ji̍t e-po͘  ùi hāng-á kháu kòe. Thiaⁿ-tio̍h hiân-á siaⁿ, hiông-hiông kui-ê-lâng khin-sang khí--lâi. Hò͘ⁿ-hiân oat ji̍p-khì hāng-á lāi. A-thiam peh chē í-liâu, lim-tê pok-hun teh e hiân-á. Óa khì kā chio-ho͘, mn̄g i ná ū sî-kan ta̍k-ji̍t lim-tê e hiân-á? Ìn-kóng, ” Ná bô? Chîⁿ thàn liáu, sî-kan chē-chē lóng lán ê.” “ Chîⁿ thài thàn ē liáu?” “ Ē--lah. Chi̍t-tàⁿ chhài bē liáu, chîⁿ tō thàn liáu--a.” Kàu chia i chiah liáu-kái, beh ū êng sî-kan, pì-koat sī chāi-tī ‘chîⁿ thàn liáu.’ Siūⁿ beh kā i chhì, kóng , “Án-ne--lah, góa khòaⁿ lí chi̍t-ji̍t bē chi̍t-tàⁿ chhài, chóng thàn bô kúi-ê chîⁿ. Iáu-sī chhài-chhī-tiûⁿ lāi bé chi̍t-ê tàⁿ-ūi, bē-hî bē-bah thàn khah ū. Lín bó͘ mā m̄-bián koh khì kā lâng sé-saⁿ piàⁿ-chhù-lāi.” “Kóng khah kán-tan, beh khì tó-ūi jiok hit-ê pun-chîⁿ?”  Pún--a kóng, “Lán ti-kí hó chhù-piⁿ, góa chioh-lí chi̍t-ê pun-chîⁿ bián lī-sek.”",https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,"Chiâⁿ-si̍t chhài-chhī-á lāi bāu chi̍t-ê tàⁿ-ūi bē-hî kiam bē-bah. Seng-lí ka-ia̍h, chîⁿ lú thàn lú-chē. Iā bô sî-kan thang lim chi̍t-chhùi tê! A-pún ùi hāng-á kháu kòe, soah iā m̄-bat koh thiaⁿ-tio̍h hó-thiaⁿ ê hiân-á siaⁿ, chhùi-lāi liām, “Chîⁿ bô-iáⁿ thàn ē-liáu--lah!”",https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】阿添伯 A-thiam peh,讀hōo你聽：,https://www.peoplemedia.tw/news/97432840-402f-478d-b05a-993e3f69af3e
【台語世界／錄音】我上期待的日子,我是一个國中生，國中生的生活tō是一直讀冊、讀冊、讀冊，考試、考試、考試！逐个老師攏定kā阮提醒：「欲會考ah！」，有夠煩--ê！所pái，我上期待ê日子就是，會考結束彼工。,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,佇國小ê時陣，我逐工m̄是leh拍球，就是看小說；遇著考試mā是照常sńg，攏無啥物壓力，誠輕鬆。M̄-koh讀國中以後就bē當koh按呢ah！透早就開始寫考卷，chiâⁿ無簡單上完四節課，目睭足sng，想beh歇睏一下，中晝koh bē當睏，ài考試。下晡繼續上課，到五點總算放學，去食一下仔暗頓，著ài趕去補習；等轉到厝攏已經十點ah，功課koh猶bōe寫！就按呢，逐工攏拖kah一、二點才去睏，害我對原本ê五十公斤瘦kah chhun四十一。阿母驚我ê身體bē-kham tit，chhōa我去看中醫，食中藥ê 禁忌足濟，像我上愛ê chhoah冰、脆脆ê竹筍、清涼ê西瓜，koh有鴨肉，chia ê攏bē當食。,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,我本來chiâⁿ佮意輔導課，因為老師會透過活動chhōa阮認bat家己，發現優點、改善khoat點。學習beh按怎tháu放家己ê情緒，是一節chiâⁿ輕鬆ê課，M̄-koh這馬連輔導課mā leh講會考ê代誌，練習寫讀冊計劃。是講，我攏無照我排ê去讀lah！,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,進前看學長、學姐會考考煞，規工攏leh sńg，學校ê老師mā kā in排足濟活動：籃球比賽、sńg水、看電影、ī桌頂sńg，閣有pit-gia̍p旅行，足好ê！害我有夠him羨。,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,等會考結束彼工，我一定欲好好仔𨑨迌，轉去阿母ê後頭厝--桃園，chhōe大姨丈鬥陣去海邊釣魚、去大妗ê菜園仔挽菜、雞tiâu仔khioh雞卵，看二舅飼ê豬仔囝、聽三姨仔講古兼話仙、食ban舅煮ê茶米卵、拜託四姨仔教我chhiah膨紗、kap表兄表姊做伙烘肉，peh虎頭山，jiok蝶仔、掠chhì毛pê。著lah！一定ài會記lih去拉拉山，二姨仔tī hia開果子仔店，伊賣ê水蜜桃又koh大又koh甜，我細漢ê時，便若轉--去，就會kā阿姨鬥賣果子仔，tī店面唱歌跳舞招人客，m̄是我leh臭彈，進前有一个媽媽chhōa幼gín-á來買果子仔，te̍k-pia̍t kā我講，伊感覺我足古錐，才來買--ê！,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,我講chiah濟，M̄-koh離會考結束彼工猶chiâⁿ久。tī這段時間，我一定ài認真讀冊，準備考試，抑無，到時若是考bái，我mā無心情sńg ah！希望會考結束彼工，我會當chiâⁿ放心享受這个我上期待ê日子。,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,台灣字（白話字）版,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,Góa Siōng Kî-thāi ê Ji̍t-chí,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Góa sī chi̍t-ê kok-tiong-seng. Kok-tiong-seng ê seng-oa̍h tō sī it-ti̍t tha̍k-chheh, tha̍k-chheh, tha̍k-chheh, khó-chhì, khó-chhì, khó-chhì! Ta̍k ê lāu-su lóng tiāⁿ kā goán thê-chhéⁿ, ""Beh hōe-khó ah!"" Ū-kàu hoân ê! Só͘-pái, góa siōng kî-thāi ê ji̍t-chí tō-sī: hōe-khó kiat-sok hit kang.",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Tī kok-sió ê sî-chūn, góa ta̍k-kang m̄-sī leh phah kiû, tō-sī khòaⁿ siáu-soat. Tú-tio̍h khó-chhì mā sī chiàu-siông sńg, lóng bô siáⁿ-mi̍h ap-le̍k,",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"chiâⁿ khin-sang! M̄-koh tha̍k kok-tiong í-āu tō bē tàng koh án-ne ah. Thàu-chá tō khai-sí siá khó-kǹg. Chiâⁿ bô kán-tan siōng oân sì chiat khò, ba̍k-chiu chiok sng. Siūⁿ beh hioh-khùn--chi̍t-ê, tiong-tàu koh bē tàng khùn, ài khó-chhì. Ē-pō͘ kè-sio̍k siōng-khò, kàu gō͘ tiám chóng-sǹg pàng-o̍h. Khì chia̍h chi̍t-ē-á àm-tǹg, tō ài kóaⁿ khì pó͘ -si̍p! Tán tńg kàu chhù lóng í-keng cha̍p tiám ah. Kong-khò koh iáu bē siá. Tō án-ne, ta̍k-kang lóng thoa kah chi̍t, nn̄g tiám chiah khì khùn. Hāi góa tùi goân-pún ê gō͘-cha̍p kong-kin sán kah chhun sì-cha̍p-it! A-bú kiaⁿ góa ê sin-thé bē kham lih, chhuā góa khì khòaⁿ tiong-i. Chia̍h tiong-io̍h ê kìm-kī chiok chē: chhiūⁿ góa siōng ài ê chhoah-peng, chhè-chhè ê tek-sún, chheng-liâng ê si-koe, koh ū ah-bah, chiah ê lóng bē-tàng chia̍h.",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Góa pún-lâi chiâⁿ kah-ì siōng hú-tō khò, in ūi lāu-su ē thàu-kòe oa̍h-tāng chhōa goán jīn-bat ka-kī, hoat-hiān iu-tiám, kái-siān khuat tiám. Ha̍k-si̍p beh án-chóaⁿ tháu-pàng ka-kī ê chêng-sū, sī chi̍t cheh chiâⁿ khin-sang ê khò. M̄-koh chit-má liân hú-tō khò mā leh kóng hōe-khó ê tāi-chì., liān-si̍p siá tha̍k-chheh kè-ōe. Sī kóng, góa lóng bô chiàu góa pâi ê khì tha̍k lah!",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Chìn-chêng khòaⁿ ha̍k-tiúⁿ, ha̍k-chí hōe-khó khó soah, kui kang lóng leh sńg. Ha̍k-hāu ê lāu-su mā kā in pâi chiok chē oa̍h-tāng: nâ-kiû pí-sài, sńg chúi, khòaⁿ tiān-iáⁿ, ī toh-téng-sńg, koh ū pit-gia̍p lú-hêng, chiok hó-- ê! Hāi góa ū-kàu him-siān.",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Tán hōe-khó kiat-sok hit kang, góa it-tēng beh hó-hó-á chhit-thô. Tńg-khì a-bú ê āu-thâu-chhù~Thô-hn̂g, chhōe tōa-î-tiūⁿ tàu-tīn khì hái-piⁿ tiò-hî; khì tōa-kīm ê chhài-hn̂g-á bán chhài; khì ke-tiâu-á khioh ke-nn̄g; khòaⁿ gī-kū chhī ê ti-á-kiáⁿ; thiaⁿ saⁿ-î-á kóng-kó͘ kiam ōe-sian; chia̍h ban-kū chú ê tê-bí-nn̄g; pài-thok sì-î-á kà góa chhiah phòng-se; kah pió-hiaⁿ pió-ché chò-hóe hang bah; peh Hó͘-thâu-soaⁿ; giok iā-á, lia̍h chhì-mô͘-pê. Tio̍h lah! It-tēng ài ē-kì-lih khì La-la-soaⁿ. Gī-î-á tī hia khui kóe-chí-á tiàm. I bē ê chúi-bi̍t-thô iū-koh tōa iū-koh tiⁿ. Góa sè-hàn ê sî, piān nā tńg-- khì, tō ē kā a-î tàu bē kóe-chí-á, tī tiàm-bīn chhiùⁿ-koa thiàu-bú chio lâng-kheh. M̄-sī góa leh chhàu-tōaⁿ, chìn-chêng ū chi̍t-ê ma-ma chhōa iù-gín-á lâi bé kóe-chí-á, te̍k-pia̍t kā góa kóng, i kám-kak góa chiok kó͘-chui, chiah lâi bé--ê!",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,"Góa kóng kah chiah chē, m̄ koh lī hōe-khó kiat-sok hit kang iáu chiâⁿ kú! Tī chit tōaⁿ sî-kan, góa it-tēng ài jīn-chin tha̍k-chheh, chún-pī khó-chhì. Iah bô, kàu-sî nā-sī khó bái, góa mā bô sim-chêng sńg ah! Hi-bāng hōe-khó kiat-sok hit kang, góa ē-tàng chiâⁿ hòng-sim hiáng-siū chit ê góa siōng kî-thāi ê ji̍t-chí!",https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】我上期待的日子,讀hōo你聽：,https://www.peoplemedia.tw/news/edecc8fe-23e8-47ba-809f-7ef4735d8cb1
【台語世界／錄音】趣味ê庄跤生活,細漢ê時陣，心適ê代誌真濟，尚期待ê代誌，to̍h是等阿母有閒ê時，𤆬阮轉來庄跤阿公阿媽家𨑨迌。佇火車頭是人插插插，阮勉強𤲍上車，徛佇兩節火車中間，逐家相挨相𤲍，阿母一路拑牢牢，驚囡仔予起落車ê人𤲍走。慢車沓沓仔走，鐵枝路發出規律ê隆隆、隆隆聲，óa站ê時車擋-á聲吱吱叫，車擋ê火屎親像煙火四界噴。經過幾若站，阮嘛沓沓仔𤲍入去車廂內底。彼ê年代交通真無利便，ùi北部欲轉來下港，一逝路，路途窵遠，盤車咧欲規工遮ē到位，車程真正足久--ê。 ,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,真無簡單轉來下港，對蹛佇公寓ê囡仔來講真開眼界，庄跤ê田野風景真媠，路nih有雞á、鴨á、狗á、牛，感覺庄跤實在真趣味。趁阿母歡喜開講無閒，阮偷偷ùi厝內伐出户碇，去正身護龍ê埕仔𨑨迌。外埕有一ê囡仔創治一群火雞，伊大聲喝ku-lu ku-lu，規陣頷頸有怪瘤ê火雞，ê ku-lu ku-lu叫轉來，阮倚過去看伊創治火雞，感覺有夠神奇。埕仔猶閣有雞仔賴賴趖，阮幾ê囡仔孽潲去共逐，雞仔著驚四界走，規个埕仔亂操操。,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,佇厝外𨑨迌一觸久仔，閣擋袂牢想欲去別位看，趁大人咧無閒，彼个較大漢ê囡仔𤆬阮幾ê，踅過大欉ê竹仔腳，行田邊ê雞腸仔路，順甘蔗園ê田岸路落去，走去甘蔗園內底軁縫覕相揣，真正足好耍。行一段路，頭前一片水窟仔擋咧，「有魚á！」就佇逐家驚喜發現chi̍t ê新天地ê時陣，阿母佇尻川後咻喝，伊可能想著遮有一片水窟仔危險，拄仔好追來阻擋囡仔去耍水。囡仔人毋敢扽蹬，無法度只好越頭行，沓沓仔kiâⁿ轉去厝。,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,厝裏已經開始攢暗頓，厝外口燃一面桶水，阿媽腳手真扭掠，掠一隻肥朒朒ê雞公，嘴裏唸幾句咒語：「做雞做鳥無了時，下出世乎好額人做囡仔，阿彌陀佛，阿彌陀佛」，一碗秫米接雞血，滾水燙雞毛，無偌久一大盤ê白水雞就上桌。阿媽煮食ê速度真緊，有一个螺肉蒜蓉魷魚湯，一个茭白荀丸仔湯，一盤虱目魚煎薑絲，九層塔炒麻油蛋，蝦皮菜瓜湯，擱有蔥á炒米粉，番薯簽飯，逐項菜攏燒唿唿芳貢貢，口味佮阿母煮ê攏仝款。,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,吃飯飽已經暗暝，田裏暗眠摸，外面無底去。囡仔攏圍佇阿公身軀邊，看伊𩛩檳榔。伊那聽Lajio͘h唱歌那𩛩，檳榔葉仔搵一寡攪好ê白汁捲起來，屧剖半爿ê檳榔子，一睏仔就𩛩真濟粒檳榔。無偌久，厝邊ê親戚朋友來相揣，查埔人坐佇門口埕ê椅條話仙，有人攑新樂園ê薰出來，用番仔火點薰相請，逐家做伙食薰開講，阿公攑一支葵扇擛風趕蠓仔，𩛩好ê檳榔拄好案內人客。彼个鬧熱佮心適，香味佮人情味，以後攏毋捌閣拄著。,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,台灣字（白話字）版,https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,"sòe-hàn ê sî-chūn, sim-sek ê tāi-chì chin-chē, siōng kî-thāi ê tāi-chì, to̍h sī tán a-bú ū-êng ê sî, chhōa goán tńg-lâi chng-kha a-kong a-má tau chhit-thô. Tī hóe-chhia-thâu sī lâng chhap chhap chhap, goán bián-kióng kheh chiūⁿ-chhia, khiā tī nn̄g-chat hóe-chhia tiong-kan, ta̍k-ke sio-e-sio-kheh, a-bú chi̍t-lō͘ khîⁿ tiâu-tiâu, kiaⁿ gín-á hō͘ khí-lo̍h chhia ê lâng kheh cháu. Bān-chhia ta̍uh-ta̍uh-á kiâⁿ, thih-ki-lō͘hoat-chhut kui-lu̍tê long-long long-long siaⁿ, óa chām sî chhia-tòng –á siaⁿ ki-ki-kiò, chhia-tòng-á hóe-sái chhin-chhiūⁿ ian-hóe sì-kè-phùn, keng-kòe kúi-lō chām, goán mā ta̍uh-ta̍uh-á kheh ji̍p khì chhia-siuⁿ lāi té. Hit-ê nî-tāi kau-thong chīn bô lī-piān，ùi pak-pō͘ beh tńg—lâi ē-káng, chi̍t chōa lō͘ lō͘-tô͘ tiàu-uán, pôaⁿ-chhia teh-beh kui-kang chiah ēkàu-ūi, chhia-thiâⁿ chin-chiàⁿ chiok-kú--ê.",https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,"Chīn bô kán-tan tńg-lâiē-káng, tùi tòa tī kong-ú ê gín-á lâi-kóng chin khai-gán-kài, chng-kha ê tiân-iá hong-kéng chīn súi, lō͘ nih ū koe-á ah-á káu-á gû, kám-kak chng-kha si̍t-chāi chin chhù-bī. Thàn a-bú hoaⁿ-hí khai-káng bô-êng, goán thau-thau ùi chhù-lāi hoa̍h chhut hō͘ -tiàⁿ, khì chiàⁿ-sin-hō͘-lêng ê tiâⁿ-á thit-thô. Gōe-tiâⁿ ūchi̍t ê gín-á chhòng-tīchi̍t kûn hóe-ke,I tōa-siaⁿ-hoah ku-lu- ku-lu, kui-tīn ām-kúnū koài-liû ê hóe-ke, ê ku-lu- ku-lu kiò tńg-lâi, goán óa kòe-khì khòaⁿ I chhòng-tīhóe-ke, kám-kak ū-kàu sîn-kî. Tiâⁿ-á iáu koh ūkoe-á lōa-lōa sô, goán kúi ê gín-á gia̍t-siâu khì kā jiok, koe-á tio̍h-kiaⁿsì-kè-cháu, kui-ê tiâⁿ-á loān-chhau-chhau.",https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
【台語世界／錄音】趣味ê庄跤生活,"Tī chhù-gōa chhit-thô chi̍t-tak-kú-á, koh tòng- bē-tiâu sióng beh khì pa̍t-ūi khòaⁿ leh, thàn tōa-lâng the-bô-êng, hit ê khah tōa-hàn ê gín-á cchoā goán kúi ê, se̍h-kè tōa-châng ê tik-á kha，kiâⁿ chhân-piⁿ ê koe -tn̂g-á lō͘, sūn kam-chià-hn̂g ê chhân hōaⁿ lō͘ lo̍h khì，cháu-khìkam-chià-hn̂g lāi-té nǹg-phāng bih-sio-chhōe, chin-chiàⁿ chiok hó-sńg. kiâⁿ tsi̍t- tōaⁿ-lō͘, thâu-chêng chi̍t-phìⁿ chúi-khut-á tòng—leh,「ūhî-á！」chiū tī ta̍k-ke kiaⁿ-hí hoat-hiān tsi̍t sin-thian-tē ê sî-chūn, a-bú tī kha-chhng-āu hiu-hoah, I khó-lêng siūⁿ tio̍h chi̍t phìⁿ chúi-khut-á gûi-hiám, tú-á-hó tui lâi chó͘-tòng gín-á khì sńg chúi. Gín-á lâng m̄ káⁿ tùn-teⁿ, bô-hoat-tō͘ chí-hó oa̍t thâu kiâⁿ, ta̍uh-ta̍uh-á kiâⁿ tńg khì chhù.",https://www.peoplemedia.tw/news/9c6d262a-c86e-4e07-bdda-1f23c7289a9c
